occurred_date,highest_offense_description,family_violence,report_date_time,location_type,address,zip_code,council_district,apd_sector,apd_district,clearance_status,clearance_date,latitude,longitude,year,month,week,day
2019-02-01,AGG ASSAULT,N,2019-02-01 00:12:00,RESIDENCE / HOME,100 W NORTH LOOP BLVD,78751.0,9.0,ID,6,N,2019-03-11 00:00:00,30.31793144,-97.72221864,2019,2,5,1
2019-02-01,RAPE,N,2019-02-06 15:40:00,RESIDENCE / HOME,9100 BLOCK NORTHGATE BLVD,78758.0,4.0,ED,2,N,2019-03-14 00:00:00,,,2019,2,5,1
2019-02-01,AGG ROBBERY/DEADLY WEAPON,N,2019-02-01 23:59:00,PARKING LOTS / GARAGE,1088 PARK PLZ,78753.0,4.0,ED,3,N,2019-06-11 00:00:00,30.34887091,-97.6852326,2019,2,5,1
2019-02-01,AGG ASSAULT,N,2019-03-19 20:29:00,RESTAURANTS,7112 ED BLUESTEIN BLVD SB,78723.0,1.0,CH,4,,,30.31543977,-97.66334101,2019,2,5,1
2019-02-01,AGG ASSAULT,N,2019-02-01 23:56:00,RESIDENCE / HOME,1300 BLOCK CROSSING PL,78741.0,3.0,HE,3,N,2019-05-15 00:00:00,,,2019,2,5,1
2019-02-01,AGG ASSAULT,N,2019-02-01 04:17:00,STREETS / HWY / ROAD / ALLEY,600 E 6TH ST,78701.0,9.0,GE,2,N,2019-03-05 00:00:00,30.26658149,-97.73692775,2019,2,5,1
2019-02-01,AGG ROBBERY/DEADLY WEAPON,N,2019-02-01 00:10:00,RESIDENCE / HOME,12700 RIDGELINE BLVD,78613.0,6.0,AD,6,N,2019-03-04 00:00:00,30.46703805,-97.81031432,2019,2,5,1
2019-02-01,AGG ASSAULT,N,2019-02-01 21:29:00,STREETS / HWY / ROAD / ALLEY,202 WINCHESTER CT,78745.0,3.0,DA,3,N,2019-02-27 00:00:00,30.21212376,-97.76730012,2019,2,5,1
2019-02-02,AGG ASSAULT,N,2019-02-02 16:43:00,STREETS / HWY / ROAD / ALLEY,913 E 13TH ST,78702.0,1.0,CH,3,C,2019-02-02 00:00:00,30.27310776,-97.72918855,2019,2,5,2
2019-02-02,AGG ROBBERY/DEADLY WEAPON,N,2019-02-02 19:00:00,CONVENIENCE STORE,1719 E WILLIAM CANNON DR,78744.0,2.0,FR,8,N,2019-03-26 00:00:00,30.18856198,-97.76730535,2019,2,5,2
2019-02-02,AGG ASSAULT,N,2019-02-02 22:17:00,RESIDENCE / HOME,2516 GLEN SPRINGS WAY,78741.0,3.0,HE,2,N,2019-03-06 00:00:00,30.22904092,-97.73876678,2019,2,5,2
2019-02-02,RAPE,Y,2019-02-02 15:59:00,RESIDENCE / HOME,2200 BLOCK CHASEWYCH DR,78745.0,5.0,DA,4,N,2019-02-11 00:00:00,,,2019,2,5,2
2019-02-03,RAPE,N,2019-08-08 20:00:00,RESIDENCE / HOME,8800 BLOCK JODIE LN,78748.0,5.0,FR,1,N,2019-10-23 00:00:00,,,2019,2,5,3
2019-02-03,AGG ASSAULT,N,2019-02-03 01:37:00,STREETS / HWY / ROAD / ALLEY,500 E 7TH ST,78701.0,9.0,GE,2,C,2019-02-08 00:00:00,30.26797616,-97.737619,2019,2,5,3
2019-02-03,AGG ASSAULT,N,2019-02-03 22:35:00,RESIDENCE / HOME,8300 ROBIN CT,78758.0,4.0,ED,2,C,2019-03-05 00:00:00,30.35313434,-97.70906556,2019,2,5,3
2019-02-03,AGG ASSAULT,N,2019-02-03 09:53:00,RESIDENCE / HOME,5604 VALIANT CV,78749.0,8.0,DA,6,N,2019-03-05 00:00:00,30.23462216,-97.85292796,2019,2,5,3
2019-02-03,AGG ASSAULT,N,2019-02-03 23:02:00,STREETS / HWY / ROAD / ALLEY,404 KEMP ST,78741.0,3.0,HE,3,N,2019-03-17 00:00:00,30.24156798,-97.69470368,2019,2,5,3
2019-02-03,AGG ASSAULT,N,2019-02-03 21:08:00,STREETS / HWY / ROAD / ALLEY,8116 N FM 620 RD,78726.0,6.0,AD,8,N,2019-02-06 00:00:00,30.41729941,-97.84713888,2019,2,5,3
2019-02-04,RAPE,Y,2019-02-04 15:12:00,RESIDENCE / HOME,5700 BLOCK MANOR RD,78723.0,1.0,ID,4,N,2019-07-11 00:00:00,,,2019,2,6,4
2019-02-04,AGG ROBBERY/DEADLY WEAPON,N,2019-02-04 14:30:00,STREETS / HWY / ROAD / ALLEY,800 E RUNDBERG LN,78753.0,4.0,ED,7,C,2019-02-05 00:00:00,30.3579606,-97.68734899,2019,2,6,4
2019-02-04,AGG ASSAULT,N,2019-02-04 12:46:00,CONVENIENCE STORE,2241 S IH 35 SVRD NB,78741.0,9.0,HE,1,N,2019-02-27 00:00:00,30.23388841,-97.73992251,2019,2,6,4
2019-02-04,AGG ASSAULT,N,2019-02-04 16:56:00,PARKING LOTS / GARAGE,6503 BLUFF SPRINGS RD,78744.0,2.0,FR,8,N,2019-02-13 00:00:00,30.19031629,-97.76660024,2019,2,6,4
2019-02-04,RAPE,N,2019-02-04 18:17:00,RESIDENCE / HOME,3500 BLOCK BRECKENRIDGE DR,78744.0,2.0,HE,6,N,2019-05-10 00:00:00,,,2019,2,6,4
2019-02-04,AGG ASSAULT,N,2019-02-04 09:41:00,PARKING LOTS / GARAGE,15424 FM 1825 RD,78660.0,7.0,ED,6,N,2019-02-05 00:00:00,30.44908807,-97.66378377,2019,2,6,4
2019-02-05,RAPE,Y,2019-02-05 20:31:00,PARK / PLAYGROUND,2500 BLOCK DURWOOD ST,78704.0,3.0,DA,2,C,2019-02-06 00:00:00,,,2019,2,6,5
2019-02-05,AGG ROBBERY/DEADLY WEAPON,N,2019-02-05 15:42:00,SCHOOL - ELEMENTARY / SECONDARY,12400 MELLOW MEADOW DR,78750.0,6.0,AD,6,N,2019-02-26 00:00:00,30.45674409,-97.79805338,2019,2,6,5
2019-02-06,AGG ASSAULT,N,2019-02-06 13:53:00,RESIDENCE / HOME,4715 BLUEBERRY TRL,78723.0,1.0,CH,4,C,2019-03-25 00:00:00,30.29469225,-97.68515024,2019,2,6,6
2019-02-06,AGG ASSAULT,N,2019-02-06 23:39:00,STREETS / HWY / ROAD / ALLEY,4715 BLUEBERRY TRL,78723.0,1.0,CH,4,C,2019-02-07 00:00:00,30.29469225,-97.68515024,2019,2,6,6
2019-02-07,AGG ASSAULT,N,2019-02-07 01:39:00,PARKING LOTS / GARAGE,9629 RESEARCH BLVD SVRD NB,78759.0,7.0,AD,1,N,2019-02-14 00:00:00,30.38945289,-97.74343801,2019,2,6,7
2019-02-07,AGG ASSAULT,N,2019-02-07 19:28:00,STREETS / HWY / ROAD / ALLEY,8207 SAM RAYBURN DR,78753.0,4.0,ED,1,N,2019-03-01 00:00:00,30.34654094,-97.69950324,2019,2,6,7
2019-02-07,AGG ROBBERY/DEADLY WEAPON,N,2019-02-07 22:22:00,HOTEL / MOTEL / ETC.,4323 S IH 35 SVRD NB,78744.0,2.0,FR,5,C,2019-02-15 00:00:00,30.21164837,-97.75281261,2019,2,6,7
2019-02-07,AGG ASSAULT,N,2019-02-07 18:39:00,STREETS / HWY / ROAD / ALLEY,7403 TUMBLEWEED DR,78724.0,1.0,CH,7,N,2019-02-14 00:00:00,30.31240608,-97.65292897,2019,2,6,7
2019-02-08,RAPE,N,2019-02-08 10:23:00,RESIDENCE / HOME,1900 BLOCK RUTLAND DR,78758.0,4.0,ED,2,N,2019-06-21 00:00:00,,,2019,2,6,8
2019-02-08,AGG ROBBERY/DEADLY WEAPON,N,2019-02-08 00:52:00,GAS / SERVICE STATIONS,9704 GILES LN,78754.0,1.0,CH,8,C,2019-04-10 00:00:00,30.33162213,-97.6239636,2019,2,6,8
2019-02-08,AGG ROBBERY/DEADLY WEAPON,N,2019-02-08 20:10:00,CONVENIENCE STORE,6700 MANOR RD,78723.0,1.0,ID,3,C,2019-02-27 00:00:00,30.31056049,-97.66716903,2019,2,6,8
2019-02-08,AGG ASSAULT,Y,2019-02-08 03:58:00,PARKING LOTS / GARAGE,629 W BEN WHITE BLVD SVRD EB,78745.0,3.0,DA,3,N,2019-03-08 00:00:00,30.22591805,-97.77135811,2019,2,6,8
2019-02-08,AGG ROBBERY/DEADLY WEAPON,N,2019-02-08 00:15:00,CONVENIENCE STORE,8600 E US 290 HWY SVRD WB,78754.0,1.0,ED,3,C,2019-02-20 00:00:00,30.32898446,-97.65986218,2019,2,6,8
2019-02-08,AGG ROBBERY/DEADLY WEAPON,N,2019-02-08 23:52:00,CONVENIENCE STORE,2943 E 12TH ST,78702.0,1.0,CH,2,N,2019-04-11 00:00:00,30.27606253,-97.70417987,2019,2,6,8
2019-02-09,AGG ASSAULT,N,2019-02-09 20:07:00,STREETS / HWY / ROAD / ALLEY,1000 W 26TH ST,78705.0,9.0,BA,3,N,2019-04-05 00:00:00,30.29113145,-97.74783204,2019,2,6,9
2019-02-09,AGG ASSAULT,N,2019-02-09 18:58:00,STREETS / HWY / ROAD / ALLEY,2000 TILLERY ST,78723.0,1.0,CH,4,N,2019-03-18 00:00:00,30.28414669,-97.70207724,2019,2,6,9
2019-02-09,AGG ASSAULT,N,2019-02-09 12:46:00,STREETS / HWY / ROAD / ALLEY,1701 NELMS DR,78744.0,2.0,FR,8,N,2019-02-12 00:00:00,30.19268653,-97.76547665,2019,2,6,9
2019-02-09,RAPE,Y,2019-02-09 00:16:00,RESIDENCE / HOME,5900 BLOCK HIDDEN VALLEY TRL,78744.0,2.0,FR,5,N,2019-02-12 00:00:00,,,2019,2,6,9
2019-02-09,AGG ROBBERY/DEADLY WEAPON,N,2019-02-09 22:15:00,PARKING LOTS / GARAGE,5700 CAMERON RD,78723.0,4.0,ID,5,N,2019-05-14 00:00:00,30.31554109,-97.70229583,2019,2,6,9
2019-02-09,AGG ASSAULT,N,2019-02-09 20:10:00,STREETS / HWY / ROAD / ALLEY,5429 N IH 35 SVRD NB,78723.0,4.0,ID,5,N,2019-02-25 00:00:00,30.31365218,-97.70554274,2019,2,6,9
2019-02-10,AGG ROBBERY/DEADLY WEAPON,N,2019-02-10 01:07:00,RESIDENCE / HOME,12443 TECH RIDGE BLVD,78753.0,7.0,ED,6,N,2019-03-26 00:00:00,30.39665647,-97.66375066,2019,2,6,10
2019-02-10,AGG ASSAULT,N,2019-02-10 16:49:00,GOVERNMENT / PUBLIC BUILDING,500 E 7TH ST,78701.0,9.0,GE,2,C,2019-02-11 00:00:00,30.26797616,-97.737619,2019,2,6,10
2019-02-10,AGG ASSAULT,N,2019-02-10 17:04:00,PARKING LOTS / GARAGE,2410 E RIVERSIDE DR,78741.0,3.0,HE,2,C,2019-04-16 00:00:00,30.23677947,-97.72423542,2019,2,6,10
2019-02-10,AGG ASSAULT,N,2019-02-10 14:40:00,PARKING LOTS / GARAGE,2400 WICKERSHAM LN,78741.0,3.0,HE,4,N,2019-02-26 00:00:00,30.22764855,-97.72330072,2019,2,6,10
2019-02-10,RAPE,Y,2019-05-30 18:08:00,RESIDENCE / HOME,8500 BLOCK BRODIE LN,78745.0,5.0,FR,1,N,2019-06-14 00:00:00,,,2019,2,6,10
2019-02-10,AGG ASSAULT,Y,2019-02-10 11:54:00,RESIDENCE / HOME,6901 WENTWORTH DR,78724.0,1.0,CH,7,N,2019-03-08 00:00:00,30.29494133,-97.62963344,2019,2,6,10
2019-02-10,AGG ASSAULT,N,2020-04-21 18:36:00,STREETS / HWY / ROAD / ALLEY,213 BEAVER ST,78753.0,4.0,ED,1,N,2020-04-29 00:00:00,30.35274663,-97.70155372,2019,2,6,10
2019-02-10,AGG ASSAULT,N,2019-02-10 12:49:00,HOTEL / MOTEL / ETC.,4800 N IH 35 SVRD SB,78751.0,9.0,BA,5,N,2019-02-12 00:00:00,30.30604236,-97.71308802,2019,2,6,10
2019-02-11,RAPE,Y,2019-02-12 19:58:00,RESIDENCE / HOME,5100 BLOCK PURPLE SAGE DR,78724.0,1.0,CH,7,N,2019-02-28 00:00:00,,,2019,2,7,11
2019-02-11,AGG ROBBERY/DEADLY WEAPON,N,2019-02-11 12:05:00,PARKING LOTS / GARAGE,5510 S IH 35 SVRD SB,78745.0,3.0,DA,3,N,2019-03-14 00:00:00,30.200441,-97.76444731,2019,2,7,11
2019-02-12,AGG ROBBERY/DEADLY WEAPON,N,2019-02-12 21:41:00,CONVENIENCE STORE,2800 W WILLIAM CANNON DR,78745.0,5.0,DA,4,N,2019-03-12 00:00:00,30.20875901,-97.81797822,2019,2,7,12
2019-02-13,AGG ROBBERY/DEADLY WEAPON,N,2019-02-13 00:23:00,RESIDENCE / HOME,7200 DUVAL ST,78752.0,4.0,ID,8,N,2019-02-13 00:00:00,30.33466159,-97.70725658,2019,2,7,13
2019-02-13,AGG ASSAULT,N,2019-02-13 12:54:00,RESIDENCE / HOME,1302 WILLOW ST,78702.0,3.0,CH,1,N,2019-02-18 00:00:00,30.2589175,-97.7315641,2019,2,7,13
2019-02-14,RAPE,Y,2019-02-14 17:10:00,RESIDENCE / HOME,12300 BLOCK METRIC BLVD,78758.0,7.0,AD,3,C,2019-03-21 00:00:00,,,2019,2,7,14
2019-02-14,AGG ASSAULT,N,2019-02-14 04:14:00,RESTAURANTS,13201 N FM 620 RD NB,78729.0,6.0,AD,5,,,30.46793555,-97.79250733,2019,2,7,14
2019-02-14,AGG ROBBERY/DEADLY WEAPON,N,2019-02-14 23:12:00,RESIDENCE / HOME,2515 ELMONT DR,78741.0,3.0,HE,2,C,2019-02-20 00:00:00,30.23895008,-97.72075579,2019,2,7,14
2019-02-15,AGG ASSAULT,N,2019-02-15 19:36:00,FIELD / WOODS,6100 SNEED CV,78744.0,2.0,FR,8,,,30.19454094,-97.76386648,2019,2,7,15
2019-02-15,AGG ROBBERY/DEADLY WEAPON,N,2019-02-15 04:31:00,RESIDENCE / HOME,309 W WILLIAM CANNON DR,78745.0,2.0,FR,3,N,2019-02-16 00:00:00,30.19448893,-97.7839662,2019,2,7,15
2019-02-15,AGG ROBBERY/DEADLY WEAPON,N,2019-02-15 20:48:00,GAS / SERVICE STATIONS,9318 N IH 35 SVRD SB,78753.0,4.0,ED,1,N,2019-05-15 00:00:00,30.35830469,-97.68883016,2019,2,7,15
2019-02-15,AGG ASSAULT,N,2019-02-15 18:50:00,STREETS / HWY / ROAD / ALLEY,1500 BLOCK N LAMAR BLVD,78701.0,9.0,BA,2,N,2019-03-26 00:00:00,30.28013324,-97.75071563,2019,2,7,15
2019-02-16,AGG ASSAULT,N,2019-02-16 09:51:00,STREETS / HWY / ROAD / ALLEY,7400 BLOCK CHIMNEY CORNERS,78731.0,10.0,BA,8,N,2019-04-08 00:00:00,30.36075034,-97.75819533,2019,2,7,16
2019-02-16,AGG ROBBERY/DEADLY WEAPON,N,2019-02-16 05:14:00,RESIDENCE / HOME,1781 SPYGLASS DR,78746.0,8.0,DA,4,N,2019-02-26 00:00:00,30.25836439,-97.79156238,2019,2,7,16
2019-02-16,RAPE,Y,2019-02-16 05:49:00,RESIDENCE / HOME,6600 BLOCK LORETTA WHITE LN,78744.0,2.0,FR,6,N,2019-03-25 00:00:00,,,2019,2,7,16
2019-02-17,AGG ROBBERY/DEADLY WEAPON,N,2019-02-17 18:53:00,HOTEL / MOTEL / ETC.,11901 PAVILION BLVD,78759.0,10.0,AD,7,N,2019-02-27 00:00:00,30.42460539,-97.75437566,2019,2,7,17
2019-02-18,AGG ASSAULT,N,2019-02-18 22:35:00,PARKING LOTS / GARAGE,9133 NORTHGATE BLVD,78758.0,4.0,ED,2,N,2019-03-08 00:00:00,30.3711701,-97.71587339,2019,2,8,18
2019-02-18,AGG ROBBERY/DEADLY WEAPON,N,2019-02-18 11:50:00,RESIDENCE / HOME,1205 W RUNDBERG LN,78758.0,4.0,ED,1,N,2019-05-15 00:00:00,30.36690512,-97.70595994,2019,2,8,18
2019-02-18,AGG ASSAULT,N,2019-02-18 18:00:00,PARKING LOTS / GARAGE,512 W STASSNEY LN,78745.0,3.0,DA,3,N,2019-02-20 00:00:00,30.20824923,-97.78012937,2019,2,8,18
2019-02-18,AGG ASSAULT,N,2019-02-18 18:36:00,STREETS / HWY / ROAD / ALLEY,500 E 7TH ST,78701.0,9.0,GE,2,C,2019-02-19 00:00:00,30.26797616,-97.737619,2019,2,8,18
2019-02-18,AGG ASSAULT,N,2019-02-18 13:25:00,PARKING LOTS / GARAGE,11210 FM 2222 RD,78726.0,6.0,AD,8,N,2019-02-20 00:00:00,30.40000312,-97.85056416,2019,2,8,18
2019-02-18,AGG ASSAULT,Y,2019-02-18 20:45:00,RESIDENCE / HOME,1501 WARRIOR LN,78617.0,2.0,HE,8,C,2019-04-30 00:00:00,30.2218188,-97.665815,2019,2,8,18
2019-02-18,AGG ROBBERY/DEADLY WEAPON,N,2019-02-18 15:00:00,STREETS / HWY / ROAD / ALLEY,E 38TH HALF ST / N IH 35 SVRD SB,78751.0,9.0,BA,5,N,2019-02-19 00:00:00,30.29497956,-97.71978109,2019,2,8,18
2019-02-18,AGG ASSAULT,N,2019-02-18 18:50:00,STREETS / HWY / ROAD / ALLEY,6913 WENTWORTH DR,78724.0,1.0,CH,7,N,2019-03-18 00:00:00,30.29545905,-97.62836065,2019,2,8,18
2019-02-18,AGG ROBBERY/DEADLY WEAPON,N,2019-02-18 01:08:00,CONVENIENCE STORE,701 MASTERSON PASS,78753.0,4.0,ED,1,N,2019-04-24 00:00:00,30.37071617,-97.69185207,2019,2,8,18
2019-02-19,AGG ROBBERY/DEADLY WEAPON,N,2019-02-19 22:19:00,STREETS / HWY / ROAD / ALLEY,6800 BLOCK WENTWORTH DR,78724.0,1.0,CH,7,N,2019-07-23 00:00:00,30.29437652,-97.63102164,2019,2,8,19
2019-02-19,AGG ROBBERY/DEADLY WEAPON,N,2019-02-19 23:39:00,DRUG STORE / DR. OFFICE / HOSPITAL,2927 GUADALUPE ST,78705.0,9.0,BA,1,C,2019-03-06 00:00:00,30.29609745,-97.74192112,2019,2,8,19
2019-02-19,AGG ASSAULT,N,2019-02-19 14:16:00,STREETS / HWY / ROAD / ALLEY,800 E RUNDBERG LN,78753.0,4.0,ED,7,N,2019-02-21 00:00:00,30.3579606,-97.68734899,2019,2,8,19
2019-02-19,AGG ROBBERY/DEADLY WEAPON,N,2019-02-19 05:34:00,HOTEL / MOTEL / ETC.,5330 N IH 35 SVRD SB,78751.0,4.0,ID,6,N,2019-03-04 00:00:00,30.31255268,-97.70919917,2019,2,8,19
2019-02-20,AGG ASSAULT,N,2019-02-20 22:28:00,PARKING LOTS / GARAGE,9616 N LAMAR BLVD,78758.0,4.0,ED,1,N,2019-02-25 00:00:00,30.36679433,-97.69560388,2019,2,8,20
2019-02-20,AGG ASSAULT,N,2019-02-20 17:18:00,STREETS / HWY / ROAD / ALLEY,E OLTORF ST / PARKER LN,78741.0,3.0,HE,2,N,2019-02-25 00:00:00,30.2323144,-97.73689562,2019,2,8,20
2019-02-20,AGG ASSAULT,N,2019-02-20 14:18:00,STREETS / HWY / ROAD / ALLEY,50 BLOCK N IH 35 SVRD NB,78702.0,3.0,CH,1,C,2019-04-24 00:00:00,30.26050728,-97.73590616,2019,2,8,20
2019-02-20,AGG ASSAULT,N,2019-02-20 15:37:00,STREETS / HWY / ROAD / ALLEY,4300 N IH 35 SVRD NB,78722.0,9.0,CH,3,N,2019-02-25 00:00:00,30.30071344,-97.71570817,2019,2,8,20
2019-02-20,AGG ROBBERY/DEADLY WEAPON,N,2019-02-20 23:42:00,RESIDENCE / HOME,1105 FLANAGAN CV,78704.0,3.0,DA,2,N,2019-07-23 00:00:00,30.23947574,-97.7701907,2019,2,8,20
2019-02-21,AGG ROBBERY/DEADLY WEAPON,N,2019-02-21 05:07:00,PARKING LOTS / GARAGE,9091 RESEARCH BLVD NB,78758.0,7.0,AD,1,N,2019-03-20 00:00:00,30.37407786,-97.72792744,2019,2,8,21
2019-02-21,AGG ROBBERY/DEADLY WEAPON,N,2019-02-21 17:45:00,PARKING LOTS / GARAGE,411 W MARTIN LUTHER KING JR BLVD,78701.0,9.0,BA,1,C,2019-04-22 00:00:00,30.28129164,-97.74215698,2019,2,8,21
2019-02-21,AGG ASSAULT,N,2019-02-21 21:29:00,PARKING LOTS / GARAGE,917 N LAMAR BLVD,78703.0,9.0,GE,1,C,2019-02-21 00:00:00,30.2747032,-97.7520365,2019,2,8,21
2019-02-21,RAPE,Y,2019-03-15 12:00:00,RESIDENCE / HOME,2000 BLOCK RIO GRANDE ST,78705.0,9.0,BA,2,N,2019-07-08 00:00:00,,,2019,2,8,21
2019-02-22,AGG ASSAULT,N,2019-02-22 18:11:00,STREETS / HWY / ROAD / ALLEY,814 KING EDWARD PL,78745.0,2.0,FR,4,N,2019-03-26 00:00:00,30.20002656,-97.78983914,2019,2,8,22
2019-02-22,AGG ASSAULT,N,2019-02-22 20:50:00,RESIDENCE / HOME,6201 ADALEE AVE,78723.0,1.0,ID,4,C,2019-02-23 00:00:00,30.30869399,-97.67688881,2019,2,8,22
2019-02-22,AGG ASSAULT,N,2019-02-22 03:06:00,RESIDENCE / HOME,1305 VARGAS RD,78741.0,3.0,HE,5,N,2019-02-25 00:00:00,30.22922264,-97.69702368,2019,2,8,22
2019-02-23,AGG ASSAULT,N,2019-02-23 13:36:00,STREETS / HWY / ROAD / ALLEY,E 6TH ST / BRAZOS ST,78701.0,9.0,GE,2,C,2019-05-21 00:00:00,30.26768264,-97.74146079,2019,2,8,23
2019-02-23,AGG ASSAULT,N,2019-02-23 02:30:00,STREETS / HWY / ROAD / ALLEY,8801 PINEY POINT DR,78729.0,6.0,AD,4,C,2019-04-12 00:00:00,30.44918533,-97.77610096,2019,2,8,23
2019-02-23,AGG ASSAULT,N,2019-02-23 21:25:00,STREETS / HWY / ROAD / ALLEY,601 N IH 35 SVRD NB,78702.0,3.0,CH,1,C,2019-02-24 00:00:00,30.2657748,-97.73403764,2019,2,8,23
2019-02-23,AGG ASSAULT,N,2019-02-23 09:34:00,STREETS / HWY / ROAD / ALLEY,811 TRINITY ST,78701.0,9.0,GE,1,N,2019-04-11 00:00:00,30.26954298,-97.7381187,2019,2,8,23
2019-02-23,AGG ASSAULT,N,2019-02-27 12:48:00,FIELD / WOODS,7500 BLOCK S IH 35 SB,78745.0,2.0,FR,3,N,2019-03-06 00:00:00,30.18039239,-97.77755734,2019,2,8,23
2019-02-23,AGG ROBBERY/DEADLY WEAPON,N,2019-04-04 08:45:00,RESIDENCE / HOME,13021 LEGENDARY DR,78727.0,6.0,AD,3,N,2019-04-16 00:00:00,30.43529888,-97.7304018,2019,2,8,23
2019-02-24,AGG ASSAULT,N,2019-02-24 17:15:00,RESIDENCE / HOME,2801 LEEDS CV,78745.0,5.0,DA,4,N,2019-03-26 00:00:00,30.21576577,-97.81387215,2019,2,8,24
2019-02-24,MURDER,N,2019-02-25 00:24:00,RESIDENCE / HOME,8800 N IH 35 SVRD SB,78753.0,4.0,ED,1,C,2019-02-25 00:00:00,30.35225082,-97.69282075,2019,2,8,24
2019-02-24,AGG ASSAULT,N,2019-02-24 09:56:00,PARKING LOTS / GARAGE,909 E KOENIG LN SVRD EB,78751.0,4.0,ID,6,N,2019-04-10 00:00:00,30.32085631,-97.70934743,2019,2,8,24
2019-02-24,AGG ASSAULT,N,2019-02-24 15:38:00,STREETS / HWY / ROAD / ALLEY,3101 ALICE AVE,78617.0,2.0,HE,8,N,2019-03-05 00:00:00,30.20469065,-97.63763425,2019,2,8,24
2019-02-24,AGG ROBBERY/DEADLY WEAPON,N,2019-02-26 22:27:00,RESIDENCE / HOME,5808 TERI RD,78744.0,2.0,FR,6,N,2019-03-21 00:00:00,30.19165983,-97.73110837,2019,2,8,24
2019-02-24,AGG ASSAULT,N,2019-02-24 04:21:00,PARKING LOTS / GARAGE,11520 ROCK ROSE AVE,78758.0,7.0,AD,2,N,2019-02-28 00:00:00,30.40154535,-97.722632,2019,2,8,24
2019-02-25,RAPE,N,2019-02-25 13:44:00,RESIDENCE / HOME,11000 BLOCK JOLLYVILLE RD,78759.0,10.0,AD,7,N,2019-03-03 00:00:00,,,2019,2,9,25
2019-02-25,AGG ROBBERY/DEADLY WEAPON,N,2019-02-25 06:31:00,PARKING LOTS / GARAGE,1622 RUTLAND DR,78758.0,4.0,ED,2,N,2019-12-19 00:00:00,30.3726965,-97.7116957,2019,2,9,25
2019-02-26,AGG ASSAULT,N,2019-02-26 22:03:00,STREETS / HWY / ROAD / ALLEY,500 E 7TH ST,78701.0,9.0,GE,2,C,2019-02-27 00:00:00,30.26797616,-97.737619,2019,2,9,26
2019-02-27,AGG ASSAULT,N,2019-02-27 20:54:00,PARKING LOTS / GARAGE,1105 E CESAR CHAVEZ ST,78702.0,3.0,CH,1,N,2019-03-04 00:00:00,30.25988234,-97.73329965,2019,2,9,27
2019-02-28,AGG ASSAULT,N,2019-02-28 20:56:00,STREETS / HWY / ROAD / ALLEY,2530 S CONGRESS AVE,78704.0,3.0,DA,2,C,2019-03-05 00:00:00,30.23717637,-97.7552473,2019,2,9,28
2019-02-28,AGG ASSAULT,N,2019-02-28 21:24:00,RESTAURANTS,300 S LAMAR BLVD SB,78704.0,5.0,DA,1,N,2019-04-03 00:00:00,30.26286603,-97.75861046,2019,2,9,28
2019-02-28,AGG ASSAULT,N,2019-03-01 18:30:00,STREETS / HWY / ROAD / ALLEY,5616 ZACHARY SCOTT ST,78747.0,2.0,FR,7,N,2019-03-05 00:00:00,30.13948181,-97.7702694,2019,2,9,28
2019-03-01,AGG ROBBERY/DEADLY WEAPON,N,2019-03-08 16:38:00,PARKING LOTS / GARAGE,3401 RED RIVER ST,78705.0,9.0,BA,1,C,2019-03-08 00:00:00,30.29278757,-97.72518396,2019,3,9,1
2019-03-02,AGG ASSAULT,N,2019-03-02 15:20:00,STREETS / HWY / ROAD / ALLEY,1500 E STASSNEY LN,78744.0,2.0,FR,5,N,2019-07-12 00:00:00,30.19820141,-97.76344617,2019,3,9,2
2019-03-02,AGG ASSAULT,N,2019-03-02 10:45:00,CAMP / CAMPGROUND,7200 S IH 35 SB,78745.0,2.0,FR,3,N,2019-04-08 00:00:00,30.18319906,-97.77569764,2019,3,9,2
2019-03-02,AGG ASSAULT,N,2019-03-02 14:15:00,CONVENIENCE STORE,4501 E MARTIN LUTHER KING JR BLVD,78721.0,1.0,CH,4,C,2019-03-02 00:00:00,30.28523023,-97.68431648,2019,3,9,2
2019-03-02,AGG ASSAULT,N,2019-03-02 02:21:00,DEPARTMENT / DISCOUNT STORE,1801 E 51ST ST,78723.0,9.0,BA,4,,,30.30178356,-97.69867079,2019,3,9,2
2019-03-02,AGG ASSAULT,N,2019-03-02 10:09:00,STREETS / HWY / ROAD / ALLEY,700 N IH 35 SVRD NB,78702.0,1.0,CH,2,C,2019-03-05 00:00:00,30.26705637,-97.73376232,2019,3,9,2
2019-03-03,RAPE,N,2019-03-04 00:07:00,RESIDENCE / HOME,2900 BLOCK BARTON SKWY,78746.0,8.0,DA,4,N,2019-03-05 00:00:00,,,2019,3,9,3
2019-03-03,AGG ASSAULT,N,2019-03-03 03:20:00,RESIDENCE / HOME,9004 SEDGEMOOR TRL,78748.0,5.0,FR,1,N,2019-04-09 00:00:00,30.18322388,-97.82126097,2019,3,9,3
2019-03-03,AGG ASSAULT,N,2019-03-03 20:09:00,RESIDENCE / HOME,4613 E 12TH ST,78721.0,1.0,CH,4,N,2019-04-03 00:00:00,30.27838117,-97.6861491,2019,3,9,3
2019-03-03,AGG ROBBERY/DEADLY WEAPON,N,2019-03-03 22:09:00,CONVENIENCE STORE,4501 GUADALUPE ST,78751.0,9.0,BA,5,C,2019-04-22 00:00:00,30.31091385,-97.73270131,2019,3,9,3
